sample_index,sent_monotonic_s,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,dq_cmd_1,dq_cmd_2,dq_cmd_3,dq_cmd_4,dq_cmd_5,dq_cmd_6,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,dq_meas_1,dq_meas_2,dq_meas_3,dq_meas_4,dq_meas_5,dq_meas_6,tau_meas_1,tau_meas_2,tau_meas_3,tau_meas_4,tau_meas_5,tau_meas_6,q_error_1,q_error_2,q_error_3,q_error_4,q_error_5,q_error_6,fault_flags
41,332702.585350105,0.013399,0.577843,0.253422,-0.013661,0.040353,0.267805,0.89615,-0.6342500000000029,-0.14959999999999973,-0.8038500000000001,0.8168500000000002,-0.41795000000000027,0.00667572021484375,0.5922403335571289,0.23403549194335938,-0.036431312561035156,0.040627479553222656,0.2740898132324219,0.6021976470947266,-0.628570556640625,0.09230804443359375,-0.27472686767578125,1.2637367248535156,-0.40659332275390625,1.6800010681152342,-2.254358139038086,7.078973236083983,1.5226727905273436,0.03913861083984375,-0.1323253173828125,-0.0067232797851562495,0.01439733355712891,-0.019386508056640606,-0.022770312561035157,0.00027447955322265627,0.00628481323242186,
42,332702.595347572,0.023236,0.570897,0.251796,-0.022481,0.04932,0.263223,1.0644,-0.7506499999999972,-0.17484999999999862,-0.9541500000000002,0.97025,-0.49545000000000006,0.01239776611328125,0.5872812271118164,0.23441696166992188,-0.037194252014160156,0.048256874084472656,0.2714195251464844,0.6373634338378906,-0.5758247375488281,0.03076934814453125,-0.20878982543945312,1.3296699523925781,-0.4945068359375,2.0533329772949216,-2.2256397247314452,6.935381164550781,1.3735738983154298,-0.020500946044921874,-0.13605268859863281,-0.01083823388671875,0.01638422711181642,-0.017379038330078145,-0.014713252014160155,-0.0010631259155273465,0.00819652514648439,
43,332702.605347949,0.034687,0.56283,0.249925,-0.032744,0.059758,0.257896,1.2189999999999999,-0.8583000000000007,-0.19885000000000042,-1.0924,1.1111499999999996,-0.566899999999998,0.02155303955078125,0.5796518325805664,0.23479843139648438,-0.041390419006347656,0.057030677795410156,0.2687492370605469,0.6989002227783203,-0.9186820983886719,0.03956031799316406,-0.626373291015625,1.3296699523925781,-0.4505500793457031,2.254358139038086,-2.1107698059082027,6.303591003417968,1.2356571197509765,-0.05032072448730469,-0.17705458068847657,-0.013133960449218753,0.016821832580566354,-0.015126568603515633,-0.008646419006347654,-0.0027273222045898424,0.010853237060546861,
44,332702.615346311,0.047616,0.553731,0.247819,-0.044329,0.071543,0.251885,1.3599999999999997,-0.9572000000000025,-0.22160000000000096,-1.21865,1.2397000000000002,-0.632350000000001,0.032235145568847656,0.5708780288696289,0.23517990112304688,-0.046730995178222656,0.06847476959228516,0.2641716003417969,1.2615375518798828,-0.9186820983886719,-0.021978378295898438,-0.7802200317382812,1.5934066772460938,-0.626373291015625,2.3405133819580075,-2.024614562988281,6.217435760498046,1.1834723052978515,-0.08759524536132812,-0.1845101318359375,-0.015380854431152342,0.017147028869628933,-0.012639098876953136,-0.002401995178222656,-0.0030682304077148392,0.01228660034179685,
45,332702.625350148,0.061887,0.543686,0.245493,-0.057117,0.084552,0.245249,1.4865,-1.0467499999999963,-0.2427499999999999,-1.3320500000000002,1.355,-0.6913500000000017,0.044442176818847656,0.5605783462524414,0.23517990112304688,-0.050545692443847656,0.07457828521728516,0.2595939636230469,1.2351646423339844,-1.1120872497558594,0.03956031799316406,-0.8461532592773438,1.5274734497070312,-0.8241767883300781,2.1107698059082027,-1.5651274108886717,6.0164068603515615,1.1163780059814452,-0.07641313171386718,-0.16587246704101563,-0.01744482318115234,0.016892346252441404,-0.010313098876953114,0.006571307556152345,-0.009973714782714846,0.01434496362304688,
46,332702.636036099,0.077346,0.532796,0.242964,-0.07097,0.098643,0.238058,1.5941000000000003,-1.1233500000000007,-0.261249999999999,-1.4285999999999999,1.4531000000000003,-0.7416999999999992,0.055123329162597656,0.5510416030883789,0.23517990112304688,-0.060463905334472656,0.08831119537353516,0.2546348571777344,1.709890365600586,-1.2791213989257812,-0.0043964385986328125,-1.3296699523925781,1.8131866455078125,-0.8021965026855469,1.909744644165039,-1.766152572631836,5.757948608398437,1.0902855987548827,-0.035411239624023434,-0.16587246704101563,-0.022222670837402342,0.01824560308837886,-0.007784098876953138,0.010506094665527349,-0.010331804626464838,0.016576857177734383,
47,332702.645354479,0.093769,0.521219,0.240268,-0.085689,0.113614,0.230415,1.6785,-1.183500000000004,-0.275750000000001,-1.5044499999999994,1.53,-0.78125,0.07419681549072266,0.5357828140258789,0.23479843139648438,-0.07343387603759766,0.10433387756347656,0.24662399291992188,1.4373626708984375,-1.1560440063476562,-0.0043964385986328125,-1.5494499206542969,1.7692298889160156,-0.9120864868164062,2.512820129394531,-1.191795501708984,5.499490356445311,1.1051958923339844,-0.06150364685058594,-0.158417724609375,-0.01957218450927735,0.014563814025878918,-0.005469568603515634,0.012255123962402345,-0.009280122436523444,0.016208992919921866,
48,332702.655346713,0.110916,0.509126,0.237449,-0.101059,0.129243,0.222433,1.7387499999999994,-1.2265499999999985,-0.2860500000000002,-1.5586999999999995,1.5848999999999995,-0.8094500000000004,0.09174442291259766,0.522430419921875,0.23479843139648438,-0.08640384674072266,0.11806678771972656,0.24013900756835938,1.9208793640136719,-1.287912368774414,-0.021978378295898438,-1.9011001586914062,2.076923370361328,-1.0,1.47897590637207,-1.6800010681152342,5.0112847900390625,1.1275601196289062,-0.0279556884765625,-0.16214509582519532,-0.019171577087402344,0.013304419921875033,-0.0026505686035156184,0.01465515325927734,-0.011176212280273434,0.017706007568359383,
49,332702.665345778,0.128544,0.496688,0.234547,-0.116863,0.145312,0.214226,1.7748999999999993,-1.2524499999999994,-0.29214999999999935,-1.5914000000000004,1.6179,-0.8263499999999993,0.11005592346191406,0.5083160400390625,0.23441696166992188,-0.10013771057128906,0.12874794006347656,0.23136520385742188,1.5076923370361328,-1.2967033386230469,-0.05714225769042969,-1.9890098571777344,1.8351631164550781,-1.2417564392089844,1.2492323303222654,-0.8184598541259764,4.838974304199218,1.1685628204345704,-0.009318832397460937,-0.11741502380371094,-0.01848807653808593,0.011628040039062482,-0.00013003833007813048,0.016725289428710932,-0.016564059936523434,0.017139203857421875,
50,332702.675353543,0.146414,0.484077,0.231606,-0.132887,0.161601,0.205906,1.787000000000001,-1.2611499999999998,-0.2939999999999998,-1.6025499999999997,1.6288499999999997,-0.8319999999999994,0.12493324279785156,0.4968719482421875,0.23403549194335938,-0.11120033264160156,0.13828468322753906,0.22564315795898438,1.8065929412841797,-1.287912368774414,-0.0659332275390625,-2.0329666137695312,1.7912101745605469,-1.0659332275390625,1.4215390777587888,-0.5600016021728514,5.040003204345703,1.1685628204345704,0.07641313171386718,-0.12114320373535156,-0.021480757202148426,0.01279494824218752,0.0024294919433593687,0.021686667358398443,-0.023316316772460932,0.01973715795898437,
51,332702.685349394,0.164284,0.471465,0.228667,-0.148914,0.177889,0.197586,1.77495,-1.2526499999999996,-0.29185000000000044,-1.5918500000000002,1.6178499999999998,-0.8264000000000007,0.14438819885253906,0.4823760986328125,0.23327255249023438,-0.12569618225097656,0.15430641174316406,0.21763134002685547,2.087911605834961,-1.6131858825683594,-0.08351707458496094,-2.1428565979003906,1.8571434020996094,-1.1978034973144531,0.6174346923828123,-0.6174346923828123,4.867692718505859,1.1909278564453125,0.1546903533935547,-0.12114320373535156,-0.01989580114746095,0.010911098632812477,0.004605552490234366,0.02321781774902343,-0.02358258825683593,0.020045340026855457,
52,332702.69535513,0.181913,0.459024,0.225769,-0.164724,0.193958,0.189378,1.7387999999999986,-1.2268000000000001,-0.2857499999999999,-1.5592000000000008,1.5849500000000003,-0.8095000000000004,0.16422557830810547,0.4678792953491211,0.23212814331054688,-0.14019203186035156,0.16765880584716797,0.21000194549560547,2.2725276947021484,-1.3670330047607422,-0.1362628936767578,-2.164836883544922,1.9670333862304688,-1.0439567565917969,1.2492323303222654,-0.3015396118164062,4.666663818359375,1.1909278564453125,0.2404223175048828,-0.1323253173828125,-0.017687421691894523,0.008855295349121106,0.0063591433105468775,0.024531968139648447,-0.026299194152832023,0.020623945495605478,
53,332702.705352062,0.19906,0.446929,0.222952,-0.180098,0.209588,0.181396,1.6785000000000008,-1.1835499999999999,-0.2756499999999995,-1.504599999999999,1.5300000000000007,-0.78125,0.18368053436279297,0.4545278549194336,0.23060226440429688,-0.15392494201660156,0.18062877655029297,0.20160961151123047,1.7714290618896484,-1.3142852783203125,-0.16263771057128906,-1.9670333862304688,1.9011001586914062,-1.2417564392089844,0.24410278320312498,0.1866659545898437,4.724100646972656,1.1685628204345704,0.24787705993652343,-0.10996028137207031,-0.015379465637207018,0.007598854919433573,0.007650264404296864,0.026173057983398446,-0.028959223449707028,0.020213611511230467,
54,332702.715350878,0.215483,0.435353,0.220256,-0.194816,0.224558,0.173753,1.594100000000001,-1.1230000000000018,-0.26165000000000077,-1.4280000000000002,1.4531500000000002,-0.7417000000000007,0.20237255096435547,0.4415578842163086,0.22869491577148438,-0.16804027557373047,0.19436168670654297,0.19359874725341797,2.3428573608398438,-1.3230762481689453,-0.22417640686035156,-2.0988998413085938,1.9890098571777344,-1.2197799682617188,0.24410278320312498,0.3015396118164062,4.925129547119139,1.1611080780029297,0.2441496887207031,-0.0801405029296875,-0.013110449035644539,0.006204884216308604,0.008438915771484368,0.02677572442626952,-0.03019631329345704,0.019845747253417978,
55,332702.725351409,0.23094200000000012,0.42446899999999993,0.21771899999999997,-0.2086580000000001,0.23865100000000009,0.16656199999999993,1.4864999999999982,-1.0458499999999977,-0.24390000000000095,-1.3303500000000004,1.3551500000000003,-0.6913499999999986,0.22106552124023438,0.4293508529663086,0.22640609741210938,-0.17948436737060547,0.20656871795654297,0.18444347381591797,1.4813194274902344,-1.2175827026367188,-0.21538543701171875,-1.6813201904296875,1.7032966613769531,-1.3516502380371094,-0.07179603576660155,0.7610267639160155,4.724100646972656,1.0977403411865234,0.27769683837890624,-0.035411239624023434,-0.009876478759765744,0.004881852966308664,0.008687097412109407,0.029173632629394625,-0.03208228204345712,0.017881473815918036,
56,332702.735349472,0.24521300000000007,0.41443599999999997,0.21537799999999996,-0.2214230000000001,0.25166100000000013,0.15992599999999996,1.3599999999999979,-0.9559999999999979,-0.22309999999999958,-1.2162999999999984,1.2398999999999984,-0.6323499999999991,0.23823165893554688,0.4171438217163086,0.22411727905273438,-0.19207286834716797,0.21686840057373047,0.17795848846435547,1.789011001586914,-1.287912368774414,-0.23296737670898438,-1.879119873046875,1.5494499206542969,-0.9340667724609375,-0.6748715209960936,1.191795501708984,4.695382232666015,1.0679205627441406,0.4081580657958984,-0.054048095703125,-0.006981341064453195,0.0027078217163086227,0.008739279052734417,0.029350131652832123,-0.034792599426269666,0.01803248846435551,
57,332702.745348972,0.25814199999999987,0.40534900000000007,0.21325700000000003,-0.2329839999999999,0.26344899999999993,0.15391500000000002,1.2190000000000032,-0.857350000000002,-0.20004999999999903,-1.0905500000000008,1.111350000000001,-0.5668500000000012,0.2538719177246094,0.4056987762451172,0.22182846069335938,-0.20466136932373047,0.22945785522460938,0.17147350311279297,1.4549446105957031,-1.1736259460449219,-0.23296737670898438,-1.8351631164550781,1.7252731323242188,-1.0219764709472656,-1.1630770874023435,1.0769218444824218,4.896411132812499,1.1722901916503905,0.3261534729003906,-0.06150364685058594,-0.0042700822753904966,0.00034977624511711713,0.008571460693359345,0.028322630676269445,-0.03399114477539056,0.017558503112792945,
58,332702.755348935,0.26959299999999997,0.39728900000000006,0.211377,-0.24323399999999995,0.27388799999999996,0.14858900000000003,1.0643500000000012,-0.7506000000000022,-0.17490000000000025,-0.9541000000000018,0.9702000000000028,-0.49540000000000056,0.2660789489746094,0.3961620330810547,0.21992111206054688,-0.21496105194091797,0.23632431030273438,0.16613292694091797,1.4725265502929688,-0.8571434020996094,-0.22417640686035156,-1.6813201904296875,1.4395599365234375,-0.8021965026855469,-1.4215390777587888,1.1056402587890624,4.95384796142578,1.2132920837402343,0.3224261016845703,-0.05777546691894531,-0.0035140510253905965,-0.0011269669189453713,0.008544112060546866,0.02827294805908198,-0.03756368969726559,0.017543926940917942,
59,332702.765347358,0.279429,0.390337,0.209759,-0.252066,0.282853,0.144007,0.8960999999999997,-0.6358000000000003,-0.14765000000000056,-0.8067999999999992,0.8165999999999979,-0.4180000000000003,0.2775230407714844,0.3873882293701172,0.21724987030029297,-0.22564315795898438,0.24738693237304688,0.16079235076904297,0.9538459777832031,-0.6725273132324219,-0.20659255981445312,-1.5274734497070312,1.3516502380371094,-0.8021965026855469,-2.024614562988281,1.5076905822753903,5.355898284912109,1.2319297485351561,0.3559732513427734,-0.06895838928222656,-0.001905959228515608,-0.002948770629882802,0.007490870300292968,0.026422842041015637,-0.035466067626953146,0.016785350769042973,
60,332702.775346884,0.287515,0.384573,0.208424,-0.25937,0.29022,0.140229,0.7177000000000017,-0.5147999999999986,-0.11879999999999946,-0.6512500000000004,0.6536999999999987,-0.33605000000000024,0.2862977981567383,0.3801403045654297,0.21496105194091797,-0.23517990112304688,0.2557792663574219,0.15583229064941406,0.7340660095214844,-0.6725273132324219,-0.23296737670898438,-1.373626708984375,1.2197799682617188,-0.7802200317382812,-1.3641022491455077,1.5938458251953123,4.896411132812499,1.261749526977539,0.3447911376953125,-0.04286598205566406,-0.0012172018432617393,-0.004432695434570311,0.006537051940917971,0.024190098876953114,-0.0344407336425781,0.01560329064941407,
61,332702.785346264,0.293783,0.380041,0.207383,-0.265091,0.295927,0.137286,0.5465999999999999,-0.39679999999999993,-0.09089999999999931,-0.5003499999999994,0.4975000000000007,-0.2570000000000003,0.2924013137817383,0.3759441375732422,0.21343517303466797,-0.24204635620117188,0.2611198425292969,0.15201759338378906,0.7340660095214844,-0.4527473449707031,-0.22417640686035156,-1.2857131958007812,1.0,-0.6483497619628906,-1.5938458251953123,2.1107698059082027,5.470771942138671,1.2878419342041014,0.36342880249023435,-0.035411239624023434,-0.001381686218261735,-0.00409686242675783,0.006052173034667957,0.023044643798828146,-0.03480715747070312,0.014731593383789071,
62,332702.795351224,0.298447,0.376637,0.206606,-0.269377,0.30017,0.135089,0.4002499999999992,-0.29095000000000093,-0.06659999999999999,-0.366749999999999,0.3642499999999993,-0.18824999999999953,0.2977418899536133,0.3721294403076172,0.21076488494873047,-0.24967575073242188,0.2679862976074219,0.14820289611816406,0.4263744354248047,-0.3120880126953125,-0.1890106201171875,-1.0879135131835938,1.0219764709472656,-0.5824165344238281,-0.732308349609375,0.8184598541259764,5.355898284912109,1.325116455078125,0.34106376647949216,-0.03168386840820312,-0.0007051100463867366,-0.004507559692382812,0.004158884948730457,0.019701249267578103,-0.03218370239257812,0.013113896118164076,
63,332702.805348888,0.301788,0.374222,0.206051,-0.272426,0.303212,0.133521,0.282099999999999,-0.19905000000000062,-0.04635000000000056,-0.2530500000000019,0.25715000000000043,-0.13129999999999947,0.3015565872192383,0.3690776824951172,0.20885753631591797,-0.2565422058105469,0.2744712829589844,0.14515113830566406,0.27692222595214844,-0.1802196502685547,-0.1978015899658203,-1.0219764709472656,0.9340667724609375,-0.4285697937011719,-0.9620519256591795,1.1056402587890624,5.671793365478515,1.3735738983154298,0.2627865447998047,-0.03168386840820312,-0.00023141278076171945,-0.005144317504882812,0.002806536315917957,0.015883794189453126,-0.028740717041015607,0.011630138305664062,
64,332702.815345585,0.304089,0.372656,0.205679,-0.274438,0.305313,0.132463,0.1922000000000007,-0.12125000000000052,-0.03015000000000101,-0.15924999999999967,0.17610000000000126,-0.08620000000000017,0.3030824661254883,0.3675518035888672,0.20733165740966797,-0.2630271911621094,0.2801933288574219,0.14286231994628906,0.17142868041992188,-0.08351707458496094,-0.11868095397949219,-0.9780235290527344,0.7362632751464844,-0.2967033386230469,-0.646153106689453,0.7610267639160155,5.556919708251952,1.4481229400634765,0.22178465270996092,-0.03913861083984375,-0.001006533874511717,-0.0051041964111328,0.001652657409667968,0.01141080883789064,-0.025119671142578126,0.010399319946289065,
65,332702.82535198,0.305632,0.371797,0.205448,-0.275611,0.306734,0.131797,0.12705000000000077,-0.05894999999999928,-0.01784999999999981,-0.08579999999999977,0.1177499999999998,-0.05214999999999942,0.3042268753051758,0.3679332733154297,0.20580577850341797,-0.2679862976074219,0.2832460403442383,0.14171791076660156,0.05714225769042969,0.03956031799316406,-0.16263771057128906,-0.7802200317382812,0.5384597778320312,-0.20878982543945312,-0.1579475402832031,0.646153106689453,6.131280517578125,1.4928530120849608,0.25533180236816405,-0.06150364685058594,-0.0014051246948242335,-0.003863726684570301,0.000357778503417977,0.00762470239257812,-0.023487959655761725,0.009920910766601565,
66,332702.835348024,0.30663,0.371477,0.205322,-0.276154,0.307668,0.13142,0.06940000000000002,-0.019349999999998535,-0.008500000000000174,-0.03509999999999902,0.06509999999999849,-0.025549999999999184,0.3042268753051758,0.3683147430419922,0.20466136932373047,-0.2725639343261719,0.2874422073364258,0.14019203186035156,-0.03076934814453125,0.0659332275390625,-0.1362628936767578,-0.6483497619628906,0.6043968200683594,-0.20878982543945312,-0.1866659545898437,0.3015396118164062,6.0164068603515615,1.5189454193115235,0.19569224548339842,-0.06895838928222656,-0.0024031246948242324,-0.003162256958007814,-0.0006606306762695358,0.0035900656738281356,-0.020225792663574216,0.008772031860351553,
67,332702.845348805,0.30702,0.37141,0.205278,-0.276313,0.308036,0.131286,0.0017999999999990246,-0.009799999999998699,-0.0011499999999997623,-0.009449999999999736,0.0010499999999996623,-0.0028000000000000247,0.3042268753051758,0.3690776824951172,0.20313549041748047,-0.2759971618652344,0.2904939651489258,0.13981056213378906,-0.013187408447265625,0.0659332275390625,-0.09230804443359375,-0.5384597778320312,0.3626365661621094,-0.07692337036132812,-0.10051445007324217,0.5312831878662109,5.786667022705077,1.526400161743164,0.158417724609375,-0.08386787414550781,-0.002793124694824234,-0.0023323175048828304,-0.0021425095825195195,0.0003158381347656003,-0.017542034851074195,0.008524562133789049,
68,332702.855350621,0.306666,0.371281,0.205299,-0.276343,0.307689,0.131364,-0.07925000000000015,-0.031849999999999934,0.004350000000000187,-0.009350000000002412,-0.07780000000000009,0.01689999999999886,0.3042268753051758,0.3698406219482422,0.20237255096435547,-0.2786674499511719,0.2924013137817383,0.13981056213378906,-0.021978378295898438,0.09230804443359375,-0.127471923828125,-0.40659332275390625,0.3626365661621094,-0.0549468994140625,-0.33025802612304683,0.1579475402832031,5.958977508544922,1.5152172393798828,0.1323253173828125,-0.10250553894042969,-0.002439124694824213,-0.0014403780517578402,-0.0029264490356445405,-0.0023244499511718697,-0.015287686218261709,0.008446562133789054,
69,332702.865348254,0.305435,0.370773,0.205365,-0.2765,0.30648,0.131624,-0.1736500000000002,-0.08550000000000224,0.007999999999999674,-0.03485000000000016,-0.17135000000000067,0.033550000000000246,0.3038454055786133,0.3706035614013672,0.20122814178466797,-0.2809562683105469,0.2927827835083008,0.13981056213378906,-0.03956031799316406,-0.013187408447265625,-0.09230804443359375,-0.3186798095703125,0.03296661376953125,0.010990142822265625,-0.8471782684326171,0.3015396118164062,6.0738436889648435,1.474215347290039,0.11741502380371094,-0.11368765258789063,-0.0015895944213867308,-0.00016943859863283173,-0.004136858215332023,-0.0044562683105468515,-0.013697216491699193,0.008186562133789071,
70,332702.875348926,0.303193,0.369571,0.205459,-0.27704,0.304262,0.132035,-0.28144999999999976,-0.16840000000000188,0.010050000000000336,-0.0838499999999992,-0.2795999999999993,0.04760000000000042,0.3030824661254883,0.3702220916748047,0.19970226287841797,-0.2821016311645508,0.2927827835083008,0.13981056213378906,-0.10109901428222656,-0.07472610473632812,-0.10988998413085938,-0.1868133544921875,-0.03296661376953125,-0.03296661376953125,-0.9620519256591795,-0.5025647735595702,6.361027832031249,1.410848419189453,0.10623291015625,-0.10996028137207031,-0.00011053387451170904,0.0006510916748047046,-0.005756737121582034,-0.005061631164550773,-0.011479216491699196,0.007775562133789049,
71,332702.88535887,0.299806,0.367405,0.205566,-0.278177,0.300888,0.132576,-0.4029000000000005,-0.26924999999999866,0.011650000000000549,-0.14585000000000015,-0.40204999999999824,0.061749999999999305,0.3011751174926758,0.3698406219482422,0.19893932342529297,-0.2847719192504883,0.2912569046020508,0.13981056213378906,-0.373626708984375,-0.08351707458496094,-0.08351707458496094,-0.4285697937011719,-0.1868133544921875,0.010990142822265625,-1.1056402587890624,-0.732308349609375,6.159998931884765,1.4406681976318358,0.06523101806640624,-0.09877816772460937,0.0013691174926757643,0.002435621948242206,-0.00662667657470703,-0.006594919250488274,-0.009631095397949208,0.007234562133789063,
72,332702.895349447,0.295135,0.364186,0.205692,-0.279957,0.296221,0.13327,-0.5381500000000011,-0.3767499999999979,0.013849999999999973,-0.21054999999999824,-0.5381499999999984,0.07864999999999955,0.2977418899536133,0.3690776824951172,0.19855785369873047,-0.2866792678833008,0.2893495559692383,0.13981056213378906,-0.4527473449707031,-0.11868095397949219,-0.05714225769042969,-0.3626365661621094,-0.3846168518066406,0.010990142822265625,-1.134358673095703,-0.8471782684326171,6.475894012451171,1.4593058624267579,0.04286598205566406,-0.08759524536132812,0.0026068899536133006,0.004891682495117178,-0.007134146301269545,-0.00672226788330077,-0.006871444030761731,0.006540562133789063,
73,332702.905345127,0.289043,0.35987,0.205843,-0.282388,0.290125,0.134149,-0.687299999999999,-0.4887500000000017,0.01689999999999886,-0.27589999999999837,-0.6877999999999995,0.09870000000000018,0.2935457229614258,0.3675518035888672,0.19779491424560547,-0.2901124954223633,0.2862977981567383,0.13942909240722656,-0.5054950714111328,-0.1802196502685547,-0.048351287841796875,-0.4945068359375,-0.6043968200683594,-0.03296661376953125,-1.4502574920654296,-1.6800010681152342,6.447183074951171,1.4704879760742187,0.035411239624023434,-0.07268576049804687,0.004502722961425787,0.007681803588867164,-0.00804808575439453,-0.007724495422363309,-0.0038272018432617405,0.005280092407226572,
74,332702.915351305,0.281389,0.354411,0.20603,-0.285475,0.282465,0.135244,-0.8503999999999984,-0.6052500000000016,0.020900000000000085,-0.34180000000000044,-0.8509500000000003,0.12194999999999984,0.2882051467895508,0.3656444549560547,0.19779491424560547,-0.2943086624145508,0.2752342224121094,0.13981056213378906,-0.5494499206542969,-0.2681312561035156,-0.021978378295898438,-0.6043968200683594,-1.373626708984375,0.0549468994140625,-2.914870452880859,-1.6225642395019528,6.303591003417968,1.5226727905273436,0.18823750305175782,-0.05777546691894531,0.006816146789550781,0.011233454956054711,-0.008235085754394522,-0.008833662414550802,-0.007230777587890647,0.004566562133789059,
75,332702.925348415,0.272035,0.347765,0.206261,-0.289224,0.273106,0.136588,-1.024549999999999,-0.724749999999999,0.025600000000000622,-0.40769999999999973,-1.0249500000000022,0.14794999999999947,0.2809562683105469,0.3618297576904297,0.19741344451904297,-0.2996492385864258,0.2672233581542969,0.13981056213378906,-1.0241756439208984,-0.4263744354248047,0.013187408447265625,-0.7802200317382812,-1.1978034973144531,-0.0549468994140625,-1.7948709869384762,-1.9384630584716793,6.303591003417968,1.5785849761962891,0.2441496887207031,-0.03913861083984375,0.008921268310546848,0.014064757690429697,-0.008847555480957031,-0.0104252385864258,-0.00588264184570314,0.0032225621337890753,
76,332702.93535198,0.260898,0.339916,0.206542,-0.293629,0.261966,0.138203,-1.1959500000000012,-0.8403500000000008,0.03039999999999987,-0.4708000000000018,-1.1961000000000013,0.17400000000000054,0.2721824645996094,0.3561077117919922,0.19741344451904297,-0.3038454055786133,0.2569236755371094,0.14019203186035156,-0.9010982513427734,-0.6197795867919922,-0.013187408447265625,-0.626373291015625,-1.5714302062988281,0.03296661376953125,-2.6851268768310543,-1.909744644165039,6.562049255371092,1.5711294250488281,0.22551202392578124,-0.020500946044921874,0.011284464599609356,0.01619171179199219,-0.009128555480957035,-0.010216405578613308,-0.005042324462890602,0.00198903186035157,
77,332702.945347387,0.248116,0.330958,0.206869,-0.29864,0.249184,0.140068,-1.3507500000000006,-0.9452500000000003,0.03475000000000006,-0.5282000000000009,-1.350649999999999,0.19740000000000035,0.2615013122558594,0.3488597869873047,0.19741344451904297,-0.3095674514770508,0.24776840209960938,0.14019203186035156,-1.0945053100585938,-0.7604389190673828,-0.03076934814453125,-0.8241767883300781,-1.5714302062988281,-0.010990142822265625,-1.9958961486816404,-2.024614562988281,6.475894012451171,1.5972218322753906,0.22551202392578124,0.005591461181640625,0.013385312255859372,0.017901786987304713,-0.009455555480957029,-0.010927451477050765,-0.0014155979003906138,0.00012403186035156444,
78,332702.955348041,0.233883,0.321011,0.207237,-0.304193,0.234953,0.142151,-1.4861499999999999,-1.038,0.038449999999999596,-0.5792499999999978,-1.4858999999999998,0.21759999999999974,0.24853134155273438,0.3397035598754883,0.19741344451904297,-0.3149080276489258,0.23289108276367188,0.14057350158691406,-1.164834976196289,-0.9450550079345703,-0.0043964385986328125,-0.8021965026855469,-1.9011001586914062,0.0549468994140625,-2.0533329772949216,-1.5651274108886717,6.619486083984374,1.5860397186279296,0.2143299102783203,0.03168386840820312,0.014648341552734367,0.01869255987548829,-0.009823555480957036,-0.01071502764892579,-0.00206191723632812,-0.001577498413085937,
79,332702.965385423,0.218393,0.310198,0.207638,-0.310225,0.219466,0.14442,-1.6022000000000007,-1.1185499999999986,0.04149999999999987,-0.6239999999999996,-1.6018999999999992,0.2347000000000002,0.23441696166992188,0.3294038772583008,0.19741344451904297,-0.3202486038208008,0.22030258178710938,0.14095497131347656,-1.2615375518798828,-1.164834976196289,-0.0043964385986328125,-0.7802200317382812,-1.8351631164550781,0.03296661376953125,-2.5415385437011713,-1.5076905822753903,6.6482044982910145,1.5636746826171875,0.17705458068847657,0.06150364685058594,0.01602396166992187,0.019205877258300807,-0.01022455548095702,-0.010023603820800808,0.0008365817871093806,-0.0034650286865234303,
80,332702.975350013,0.201839,0.29864,0.208067,-0.316673,0.202915,0.146845,-1.6982499999999998,-1.1863999999999986,0.04395000000000093,-0.6621500000000002,-1.6979999999999995,0.2486000000000002,0.22144699096679688,0.3202486038208008,0.19779491424560547,-0.3244447708129883,0.21190929412841797,0.14171791076660156,-1.5692310333251953,-1.3318672180175781,-0.0043964385986328125,-0.8021965026855469,-2.0109901428222656,0.120880126953125,-2.48410171508789,-1.0769218444824218,6.447183074951171,1.5562199401855468,0.14723480224609375,0.07641313171386718,0.019607990966796884,0.021608603820800765,-0.010272085754394533,-0.007771770812988299,0.008994294128417957,-0.005127089233398441,
81,332702.985347977,0.184428,0.28647,0.208517,-0.323468,0.185506,0.149392,-1.7713999999999994,-1.238800000000001,0.04574999999999996,-0.6918000000000007,-1.7712500000000007,0.25904999999999956,0.20389842987060547,0.3076601028442383,0.19779491424560547,-0.3297853469848633,0.19741344451904297,0.14362525939941406,-1.6131858825683594,-1.4725265502929688,0.03076934814453125,-0.8241767883300781,-2.0329666137695312,0.27472686767578125,-1.5651274108886717,-0.9620519256591795,6.763078155517578,1.526400161743164,0.12114320373535156,0.06895838928222656,0.01947042987060546,0.02119010284423828,-0.01072208575439454,-0.0063173469848633035,0.011907444519042965,-0.0057667406005859345,
82,332702.995349919,0.166411,0.273864,0.208982,-0.330509,0.16749,0.152026,-1.8187000000000009,-1.2727999999999988,0.04684999999999967,-0.7111500000000021,-1.8186000000000007,0.2657500000000007,0.18520641326904297,0.2939271926879883,0.19779491424560547,-0.3355073928833008,0.17986583709716797,0.14553260803222656,-1.709890365600586,-1.3670330047607422,-0.013187408447265625,-0.8461532592773438,-2.2307701110839844,0.23077011108398438,-1.1056402587890624,-0.9620519256591795,6.504612426757811,1.4891256408691407,0.054048095703125,0.06523101806640624,0.018795413269042965,0.020063192687988285,-0.011187085754394532,-0.004998392883300784,0.012375837097167969,-0.006493391967773432,
